owner_id,name,address1,address2,address3,city,county,state,postal_code,license_type,license_number,subordinate
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #24625","3230 W DAVIS STREET",,,"DALLAS","Dallas","TX","752112922","BQ","765499",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #24909","8010 BRODIE LANE",,,"AUSTIN","Travis","TX","78745","BQ","700162",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #25080","17605 MIDWAY",,,"DALLAS","Dallas","TX","75287","BQ","800180",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE # 25170A/1601","6229 HILLCREST AVENUE",,,"UNIVERSITY PARK","Dallas","TX","752055007","BQ","766356",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #25250A","5550 E GRAND AVENUE",,,"DALLAS","Dallas","TX","75214","BQ","715226",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #25268","966 S MILL STREET",,,"LEWISVILLE","Denton ","TX","75057","BQ","691406",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #25298","1865 E ROSEMEADE PARKWAY",,,"CARROLLTON","Dallas","TX","75007","BQ","741429",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #25391","1118 E PALM VALLEY BOULEVARD",,,"ROUND ROCK","Williamson","TX","78664","BQ","746592",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #25416A","3400 S COLLINS STREET",,,"ARLINGTON","Tarrant","TX","76014-3243","BQ","924980",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #25576B","2025 W SPRING CREEK",,,"PLANO","Collin","TX","75023","BQ","723943",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #25758","1600 HWY 356",,,"IRVING","Dallas","TX","75062","BQ","719679",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #25945","1909 HERMITAGE",,,"ROUND ROCK","Williamson","TX","78681","BQ","707036",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #26235","2318 N GALLOWAY AVENUE",,,"MESQUITE","Dallas","TX","75150-5734","BQ","778638",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #26264B","100 N GREENVILLE AVENUE",,,"ALLEN","Collin","TX","750022236","BQ","891734",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #26349A","2300 W GREEN OAKS BOULEVARD",,,"ARLINGTON","Tarrant","TX","76016","BQ","736405",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #26353","601 W BEN WHITE",,,"AUSTIN","Travis","TX","78704","BQ","704531",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #26376","3401 N STORY ROAD",,,"IRVING","Dallas","TX","75062","BQ","749187",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #26381","5700 SAM CALLOWAY ROAD",,,"FORT WORTH","Tarrant","TX","76114","BQ","772555",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #26412","193 W CORPORATE DRIVE SUITE A",,,"LEWISVILLE","Denton ","TX","75067","BQ","683209",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #26560","2500 FOREST PARK BOULEVARD",,,"FORT WORTH","Tarrant","TX","76116","BQ","774432",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #26575","1610 TEASLEY LANE",,,"DENTON","Denton ","TX","76205","BQ","691970",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #26580A","14200 E TRINITY BOULEVARD SUITE 200",,,"FORT WORTH","Tarrant","TX","76155","BQ","748551",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #26589B","2800 N OCONNOR ROAD",,,"IRVING","Dallas","TX","750624416","BQ","857767",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #26634","1100 HWY 287 NORTH",,,"MANSFIELD","Tarrant","TX","76063","BQ","699773",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #26702","3637 FOREST LANE",,,"DALLAS","Dallas","TX","752347921","BQ","764651",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #26721","2750 W NW HWY SUITE 100",,,"DALLAS","Dallas","TX","75220-4781","BQ","800568",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #26776","757 E BELT LINE ROAD",,,"DESOTO","Dallas","TX","75115","BQ","743039",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #26885A","6833 W NW HWY",,,"DALLAS","Dallas","TX","75225","BQ","662494",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #26906","225 E COLORADO BOULEVARD",,,"DALLAS","Dallas","TX","752031211","BQ","765708",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #27206","13601 CF HAWN FREEWAY",,,"DALLAS","Dallas","TX","75253-5402","BQ","787127",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #27239","1101 E NW PARKWAY SUITE 100",,,"SOUTHLAKE","Tarrant","TX","76092","BQ","686926",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #27328","3011 HWY 121",,,"EULESS","Tarrant","TX","76039","BQ","687298",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #27334","826 HWY 67 EAST",,,"DUNCANVILLE","Dallas","TX","75116","BQ","695487",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #27372B","2635 WILLOWBROOK ROAD",,,"DALLAS","Dallas","TX","752204422","BQ","953220",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #27528","2145 N JOSEY LANE '100'",,,"CARROLLTON","Dallas","TX","75006","BQ","690659",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #27529A","18101 COIT RD",,,"DALLAS","Dallas","TX","75252","BQ","663001",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #27644","801 N BELT LINE ROAD",,,"IRVING","Dallas","TX","75061","BQ","748387",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #27658A","100 W SANDY LAKE RD",,,"COPPELL","Dallas","TX","75019","BQ","662998",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #27693A","7815 GARLAND ROAD",,,"DALLAS","Dallas","TX","75218","BQ","674297",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #27860","1001 WILLOW SPRINGS ROAD SUITE 1",,,"KILLEEN","Bell","TX","76549","BQ","674359",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #29234B","2101 W 15TH STREET",,,"PLANO","Collin","TX","750757433","BQ","920468",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #29347","100 NE 28TH STREET",,,"FORT WORTH","Tarrant","TX","76106","BQ","702774",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #29380","1501 IH 35 NORTH",,,"DESOTO","Dallas","TX","75115","BQ","741137",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7- ELEVEN CONVENIENCE STORE #30418B","996 W PARKER ROAD",,,"PLANO","Collin","TX","75075-2339","BQ","863851",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #30421","1428 OATES DRIVE",,,"MESQUITE","Dallas","TX","75150-1344","BQ","784678",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #30455","2900 BROWN TRAIL",,,"BEDFORD","Tarrant","TX","76021","BQ","709684",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #30467C","10111 N LAMAR BOULEVARD",,,"AUSTIN","Travis","TX","78753","BQ","911669",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #32242B","7225 PRESTON ROAD",,,"FRISCO","Collin","TX","75034","BQ","722714",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #32314B","1500 E CORSICANA HWY",,,"HILLSBORO","Hill","TX","76645","BQ","968200",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #32379B","1545 W HEBRON PARKWAY",,,"CARROLLTON","Denton ","TX","75010","BQ","880013",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #32723","4001 W SPRING CREEK PARKWAY",,,"PLANO","Collin","TX","75024","BQ","698553",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #32740","18078 MARSH LANE",,,"DALLAS","Denton ","TX","75287","BQ","695764",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #32804","8509 LAKEVIEW PARKWAY",,,"ROWLETT","Dallas","TX","75088","BQ","679416",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #32805","2610 HWY 360 NORTH",,,"GRAND PRAIRIE","Tarrant","TX","75050","BQ","684521",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #32811A","3100 EL DORADO PARKWAY",,,"MCKINNEY","Collin","TX","75069","BQ","673924",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #32870","1004 W MCDERMOTT DRIVE",,,"ALLEN","Collin","TX","75013","BQ","691665",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #32912","6465 PRESTON ROAD",,,"PLANO","Collin","TX","75024","BQ","689130",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #32917","1360 S PLANO ROAD",,,"RICHARDSON","Dallas","TX","75081","BQ","720043",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #32921","2101 HWY 114 EAST",,,"TROPHY CLUB","Denton ","TX","76262","BQ","691671",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7- ELEVEN CONVENIENCE STORE #33112B","1515 CYPRESS CREEK ROAD",,,"CEDAR PARK","Williamson","TX","78613","BQ","894002",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #33113A","529 HWY 121 EAST",,,"LEWISVILLE","Denton ","TX","75057","BQ","693797",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #33116A","6881 GREENVILLE AVENUE",,,"DALLAS","Dallas","TX","75231","BQ","685260",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #33117A","11065 FM 720",,,"FRISCO","Collin","TX","75035","BQ","678701",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #33118B","5020 W VIRGINIA PARKWAY",,,"MCKINNEY","Collin","TX","75071-5599","BQ","869321",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #33119A","4609 COIT ROAD",,,"FRISCO","Collin","TX","75035","BQ","673925",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #33121","4200 ABRAMS ROAD",,,"DALLAS","Dallas","TX","75214","BQ","683640",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7 ELEVEN CONVENIENCE STORE #33123","502 CLAY MATHIS ROAD",,,"MESQUITE","Dallas","TX","75181-1143","BQ","782967",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #33125","4225 PARK SPRINGS BOULEVARD",,,"ARLINGTON","Tarrant","TX","76016","BQ","736402",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #33127A","5403 DALLAS PARKWAY",,,"FRISCO","Collin","TX","75034","BQ","676609",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #33130A","1600 E MAIN",,,"ALLEN","Collin","TX","75002","BQ","707266",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #33264C","8999 FM 423",,,"LITTLE ELM","Denton ","TX","75034-8718","BQ","924835",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #33274","1401 W 7TH STREET",,,"FORT WORTH","Tarrant","TX","76102","BQ","684562",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #33275","5501 S BUCKNER BOULEVARD",,,"DALLAS","Dallas","TX","75228","BQ","828236",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #33276","421 STACY ROAD",,,"FAIRVIEW","Collin","TX","75069","BQ","684447",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #33282","8101 MATLOCK ROAD",,,"ARLINGTON","Tarrant","TX","76002","BQ","706052",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #33302A","10565 CUSTER ROAD",,,"PLANO","Collin","TX","75025","BQ","674362",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #33321A","5712 SKILLMAN DRIVE",,,"DALLAS","Dallas","TX","75206","BQ","678921",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #33441","2608 ELM STREET",,,"DALLAS","Dallas","TX","75226","BQ","724214",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #33494B","18008 PRESTON ROAD",,,"DALLAS","Collin","TX","75252-5408","BQ","844866",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #33620","2961 MCDERMOTT ROAD",,,"PLANO","Collin","TX","75025","BQ","685345",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #33621A","454 COUNTRY CLUB RD",,,"WYLIE","Collin","TX","75098","BQ","695880",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE # 33654","1031 N MURPHY ROAD",,,"MURPHY","Collin","TX","75094","BQ","708697",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #33683","1425 S COLLINS",,,"ARLINGTON","Tarrant","TX","76010","BQ","686150",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #33688","7990 W ELDORADO PARKWAY",,,"MCKINNEY","Collin","TX","75070","BQ","692651",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #33690","7818 ROWLETT ROAD",,,"ROWLETT","Dallas","TX","75089","BQ","714650",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #33696","8127 S COOPER ST",,,"ARLINGTON","Tarrant","TX","76002","BQ","725798",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #33697A","3975 S LAKE FOREST DRIVE",,,"MCKINNEY","Collin","TX","75070","BQ","685817",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #33954","9100 CAMP BOWIE WEST BOULEVARD",,,"FORT WORTH","Tarrant","TX","76116","BQ","710068",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #33964","8421 BOAT CLUB ROAD",,,"FORT WORTH","Tarrant","TX","76179","BQ","751946",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #34010","1005 E ELDORADO PARKWAY",,,"LITTLE ELM","Denton ","TX","75068","BQ","716465",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE # 34011","3250 N GOLIAD ROAD",,,"ROCKWALL","Rockwall","TX","75087","BQ","716690",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #34041C","8130 DALLAS PARKWAY",,,"FRISCO","Collin","TX","75034-4056","BQ","920425",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #34088","3330 LEGACY DRIVE",,,"FRISCO","Collin","TX","75034","BQ","730283",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #34093","4600 SW LOOP 820",,,"FORT WORTH","Tarrant","TX","76109","BQ","755998",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #34094","1908 YUCCA AVENUE",,,"FORT WORTH","Tarrant","TX","76111","BQ","754492",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #34095","2551 MEACHAM BOULEVARD",,,"FORT WORTH","Tarrant","TX","76137","BQ","745949",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #34102","2061 FORT WORTH AVENUE",,,"DALLAS","Dallas","TX","75208-1305","BQ","844868",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #34103","2607 N STEMMONS FREEWAY",,,"DALLAS","Dallas","TX","75207","BQ","746041",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #34108","1814 N CENTRAL EXPRESSWAY",,,"MCKINNEY","Collin","TX","75070","BQ","819250",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #34111","14801 COIT ROAD",,,"DALLAS","Dallas","TX","752485710","BQ","765835",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #34113","11363 E NW HWY",,,"DALLAS","Dallas","TX","75238-3828","BQ","807677",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #34114","11405 LBJ FREEWAY",,,"GARLAND","Dallas","TX","75041","BQ","712319",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #34115","106 HWY 80 EAST",,,"MESQUITE","Dallas","TX","75149-1657","BQ","780165",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #34118","1501 N CENTRAL EXPRESSWAY",,,"PLANO","Collin","TX","75075","BQ","721737",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #34120","1295 COMMERCE STREET",,,"DALLAS","Dallas","TX","75202","BQ","735041",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #34126A","3425 FOREST LANE",,,"GARLAND","Dallas","TX","75042-7173","BQ","880607",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #34130A","8500 BENBROOK BOULEVARD",,,"BENBROOK","Tarrant","TX","76126-2545","BQ","936128",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #34171","6000 W PLANO PARKWAY",,,"PLANO","Collin","TX","75093","BQ","721563",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #34177A","12103 WEBB CHAPEL ROAD",,,"FARMERS BRANCH","Dallas","TX","75234-7857","BQ","880789",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #34197A","1301 PRESTON ROAD",,,"PLANO","Collin","TX","75093","BQ","723938",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #34222A","8885 W UNIVERSITY DRIVE",,,"MCKINNEY","Collin","TX","75071","BQ","749921",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #34250","2995 WILLIAMS DRIVE",,,"GEORGETOWN","Williamson","TX","78628","BQ","773197",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #34251","9200 BURNET ROAD",,,"AUSTIN","Travis","TX","78758","BQ","744541",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #34252","1403 S LAMAR BOULEVARD",,,"AUSTIN","Travis","TX","78704","BQ","760993",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #34254A","2411 HWY 190 EAST",,,"COPPERAS COVE","Coryell","TX","76522","BQ","823133",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #34353B","3520 HORIZON ROAD",,,"ROCKWALL","Rockwall","TX","75032","BQ","873506",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #34356B","4005 TEASLEY LANE",,,"DENTON","Denton ","TX","76210","BQ","908205",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #34360B","700 E CAMPBELL ROAD SUITE 145",,,"RICHARDSON","Dallas","TX","75081-2044","BQ","896160",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #34490","9230 SKILLMAN STREET",,,"DALLAS","Dallas","TX","752437327","BQ","769175",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #34522B","2008 COMMERCE STREET",,,"DALLAS","Dallas","TX","75201-4422","BQ","864896",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #34530","511 N AKARD STREET SUITE 101",,,"DALLAS","Dallas","TX","75201-6615","BQ","790026",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #34557A","3700 OLD DENTON ROAD",,,"CARROLLTON","Denton ","TX","75007-2821","BQ","929968",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #34567","711 ELM STREET SUITE 102",,,"DALLAS","Dallas","TX","752023253","BQ","792041",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #34676A","4900 BELT LINE ROAD SUITE 125",,,"ADDISON","Dallas","TX","75001","BQ","915312",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #34703","4601 W PARK BOULEVARD",,,"PLANO","Collin","TX","75093-2324","BQ","803400",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #34882","4420 LEGACY DRIVE",,,"FRISCO","Collin","TX","75034","BQ","768914",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #34978B","424 FM 156 SOUTH",,,"HASLET","Tarrant","TX","760523606","BQ","952911",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #34997","1010 ROSS AVENUE",,,"DALLAS","Dallas","TX","75202","BQ","818661",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #35362A","898 NE ALSBURY BOULEVARD",,,"BURLESON","Tarrant","TX","76028-2652","BQ","963324",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #35376","5801 WOODWAY DRIVE",,,"WOODWAY","McLennan","TX","767126165","BQ","842341",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #35378A","8375 N BELT LINE ROAD",,,"IRVING","Dallas","TX","75063-6005","BQ","917125",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #35379B","5420 N MACARTHUR BOULEVARD",,,"IRVING","Dallas","TX","75038-3103","BQ","920845",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #35380A","5940 W PARK BOULEVARD",,,"PLANO","Collin","TX","75093-4304","BQ","874687",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #35382A","3710 BELT LINE ROAD",,,"ADDISON","Dallas","TX","75001-4301","BQ","904822",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #35383","460 E ROUND GROVE ROAD",,,"LEWISVILLE","Denton ","TX","75067-8307","BQ","829698",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #35384","5910 SINGLETON BOULEVARD",,,"DALLAS","Dallas","TX","75212-3131","BQ","827117",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #35386","2503 LEMMON AVENUE",,,"DALLAS","Dallas","TX","75204","BQ","817995",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #35387A","2101 LONG PRAIRIE ROAD",,,"FLOWER MOUND","Denton ","TX","75022","BQ","820120",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #35389","105 HWY 80 EAST",,,"MESQUITE","Dallas","TX","751505823","BQ","853103",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #35391","5401 N GEORGE BUSH HWY",,,"GARLAND","Dallas","TX","75044","BQ","822785",
"7-ELEVEN BEVERAGE COMPANY INC. (ET AL)","7-ELEVEN CONVENIENCE STORE #35392A","3500 SYCAMORE SCHOOL ROAD",,,"FORT WORTH","Tarrant","TX","761337800","BQ","916052",
